id,gid,x,y,v_x,v_y,radius,time
5,5,-4.679194,-4.648105,0.774323,0.482494,0.500000,1.800000
6,6,0.050493,-5.599707,0.084546,1.414311,0.500000,1.800000
7,7,4.395873,-4.503007,-0.596748,0.701542,0.500000,1.800000
0,0,5.323265,0.146141,-1.208200,-0.071588,0.500000,1.900000
1,1,4.567546,4.244303,-0.444269,-0.780144,0.500000,1.900000
2,2,-0.062352,5.053597,-0.072641,-1.507188,0.500000,1.900000
3,3,-4.491142,4.479235,0.691224,-0.397913,0.500000,1.900000
4,4,-5.628355,0.049607,1.342367,0.067733,0.500000,1.900000
5,5,-4.606062,-4.595865,0.731311,0.522406,0.500000,1.900000
6,6,0.060533,-5.461247,0.100400,1.384600,0.500000,1.900000
7,7,4.318756,-4.435925,-0.771167,0.670813,0.500000,1.900000
0,0,5.196931,0.160934,-1.263347,0.147930,0.500000,2.000000
1,1,4.511968,4.148620,-0.555777,-0.956828,0.500000,2.000000
2,2,-0.061599,4.899116,0.007527,-1.544815,0.500000,2.000000
3,3,-4.435251,4.390641,0.558910,-0.885946,0.500000,2.000000
4,4,-5.489047,0.046373,1.393073,-0.032340,0.500000,2.000000
5,5,-4.546084,-4.535771,0.599780,0.600937,0.500000,2.000000
6,6,0.046094,-5.331493,-0.144393,1.297532,0.500000,2.000000
7,7,4.275304,-4.402292,-0.434520,0.336337,0.500000,2.000000
0,0,5.041765,0.159397,-1.551657,-0.015375,0.500000,2.100000
1,1,4.462956,4.045120,-0.490128,-1.035002,0.500000,2.100000
2,2,-0.049146,4.752866,0.124531,-1.462502,0.500000,2.100000
3,3,-4.374701,4.290348,0.605499,-1.002930,0.500000,2.100000
4,4,-5.364775,0.037639,1.242727,-0.087335,0.500000,2.100000
5,5,-4.480110,-4.468079,0.659745,0.676921,0.500000,2.100000
6,6,0.050624,-5.218537,0.045300,1.129566,0.500000,2.100000
7,7,4.210816,-4.353995,-0.644879,0.482971,0.500000,2.100000
0,0,4.883024,0.156885,-1.587412,-0.025119,0.500000,2.200000
1,1,4.410218,3.949555,-0.527377,-0.955648,0.500000,2.200000
2,2,-0.052082,4.583288,-0.029355,-1.695775,0.500000,2.200000
3,3,-4.316221,4.199730,0.584794,-0.906175,0.500000,2.200000
4,4,-5.223204,0.050181,1.415707,0.125422,0.500000,2.200000
5,5,-4.415635,-4.415467,0.644745,0.526118,0.500000,2.200000
6,6,0.048491,-5.089514,-0.021331,1.290230,0.500000,2.200000
7,7,4.129093,-4.319473,-0.817224,0.345219,0.500000,2.200000
0,0,4.719004,0.167022,-1.640193,0.101373,0.500000,2.300000
1,1,4.335253,3.873371,-0.749649,-0.761837,0.500000,2.300000
2,2,-0.054196,4.425891,-0.021138,-1.573975,0.500000,2.300000
3,3,-4.258936,4.097835,0.572855,-1.018955,0.500000,2.300000
4,4,-5.098435,0.035395,1.247685,-0.147864,0.500000,2.300000
5,5,-4.329381,-4.359057,0.862547,0.564096,0.500000,2.300000
6,6,0.042178,-4.938027,-0.063129,1.514867,0.500000,2.300000
7,7,4.038647,-4.256099,-0.904468,0.633739,0.500000,2.300000
0,0,4.564755,0.168211,-1.542488,0.011886,0.500000,2.400000
1,1,4.258491,3.794021,-0.767617,-0.793500,0.500000,2.400000
2,2,-0.059244,4.281516,-0.050487,-1.443745,0.500000,2.400000
3,3,-4.209898,3.987267,0.490377,-1.105682,0.500000,2.400000
4,4,-4.966455,0.041354,1.319808,0.059595,0.500000,2.400000
5,5,-4.279572,-4.333457,0.498084,0.256009,0.500000,2.400000
6,6,0.018607,-4.776660,-0.235707,1.613667,0.500000,2.400000
7,7,3.960531,-4.173727,-0.781162,0.823715,0.500000,2.400000
0,0,4.424991,0.164309,-1.397649,-0.039024,0.500000,2.500000
1,1,4.167114,3.713572,-0.913773,-0.804490,0.500000,2.500000
2,2,-0.039694,4.109042,0.195504,-1.724745,0.500000,2.500000
3,3,-4.169883,3.892222,0.400153,-0.950445,0.500000,2.500000
4,4,-4.827279,0.031705,1.391758,-0.096490,0.500000,2.500000
5,5,-4.223901,-4.285290,0.556715,0.481666,0.500000,2.500000
6,6,-0.005609,-4.624657,-0.242162,1.520030,0.500000,2.500000
7,7,3.889646,-4.077635,-0.708848,0.960920,0.500000,2.500000
0,0,4.397558,0.170487,-0.274321,0.061782,0.500000,2.600000
1,1,4.092989,3.627729,-0.741248,-0.858427,0.500000,2.600000
2,2,-0.070587,3.913362,-0.308933,-1.956791,0.500000,2.600000
3,3,-4.104426,3.774223,0.654569,-1.179987,0.500000,2.600000
4,4,-4.696680,0.032031,1.305989,0.003259,0.500000,2.600000
