id,gid,x,y,v_x,v_y,radius,time
1,1,4.583553,4.584421,-0.798045,-0.791598,0.500000,1.700000
2,2,0.013074,6.220853,0.029867,-1.309370,0.500000,1.700000
3,3,-4.447183,4.438020,0.875318,-0.884103,0.500000,1.700000
4,4,-6.460632,-0.000573,1.121277,-0.003913,0.500000,1.700000
5,5,-4.425949,-4.412131,0.889320,0.910304,0.500000,1.700000
6,6,0.014643,-6.197475,0.031132,1.326941,0.500000,1.700000
7,7,4.562129,-4.563479,-0.811052,0.798761,0.500000,1.700000
0,0,6.169251,0.002980,-1.231770,0.005884,0.500000,1.800000
1,1,4.503733,4.505743,-0.798205,-0.786783,0.500000,1.800000
2,2,0.016306,6.089831,0.032320,-1.310214,0.500000,1.800000
3,3,-4.359988,4.350268,0.871952,-0.877513,0.500000,1.800000
4,4,-6.349117,-0.001115,1.115143,-0.005416,0.500000,1.800000
5,5,-4.337326,-4.321415,0.886230,0.907156,0.500000,1.800000
6,6,0.018134,-6.064846,0.034910,1.326288,0.500000,1.800000
7,7,4.480925,-4.484026,-0.812039,0.794522,0.500000,1.800000
0,0,6.047118,0.003542,-1.221329,0.005618,0.500000,1.900000
1,1,4.424087,4.427757,-0.796463,-0.779857,0.500000,1.900000
2,2,0.019729,5.958762,0.034225,-1.310694,0.500000,1.900000
3,3,-4.273343,4.263279,0.866454,-0.869895,0.500000,1.900000
4,4,-6.238372,-0.001823,1.107454,-0.007088,0.500000,1.900000
5,5,-4.249136,-4.231060,0.881902,0.903556,0.500000,1.900000
6,6,0.021918,-5.932353,0.037837,1.324926,0.500000,1.900000
7,7,4.399783,-4.405275,-0.811416,0.787515,0.500000,1.900000
0,0,5.926281,0.004096,-1.208374,0.005539,0.500000,2.000000
1,1,4.344734,4.350601,-0.793526,-0.771557,0.500000,2.000000
2,2,0.023259,5.827608,0.035305,-1.311540,0.500000,2.000000
3,3,-4.187377,4.177187,0.859661,-0.860920,0.500000,2.000000
4,4,-6.128511,-0.002735,1.098606,-0.009115,0.500000,2.000000
5,5,-4.161448,-4.141101,0.876879,0.899589,0.500000,2.000000
6,6,0.025927,-5.800018,0.040088,1.323356,0.500000,2.000000
7,7,4.318787,-4.327390,-0.809962,0.778846,0.500000,2.000000
0,0,5.809590,0.004570,-1.166913,0.004734,0.500000,2.100000
1,1,4.265756,4.274457,-0.789776,-0.761437,0.500000,2.100000
2,2,0.028128,5.697720,0.048682,-1.298878,0.500000,2.100000
3,3,-4.104659,4.093774,0.827175,-0.834122,0.500000,2.100000
4,4,-6.019602,-0.003900,1.089098,-0.011652,0.500000,2.100000
5,5,-4.077036,-4.053359,0.844125,0.877416,0.500000,2.100000
6,6,0.031384,-5.669016,0.054569,1.310015,0.500000,2.100000
7,7,4.237951,-4.250570,-0.808357,0.768206,0.500000,2.100000
0,0,5.696672,0.004896,-1.129177,0.003265,0.500000,2.200000
1,1,4.187688,4.200558,-0.780687,-0.738998,0.500000,2.200000
2,2,0.032814,5.569443,0.046860,-1.282771,0.500000,2.200000
3,3,-4.023782,4.012919,0.808769,-0.808556,0.500000,2.200000
4,4,-5.912189,-0.005098,1.074131,-0.011982,0.500000,2.200000
5,5,-3.994332,-3.967960,0.827033,0.853989,0.500000,2.200000
6,6,0.036762,-5.539562,0.053789,1.294540,0.500000,2.200000
7,7,4.157723,-4.176084,-0.802289,0.744859,0.500000,2.200000
0,0,5.587040,0.005061,-1.096316,0.001651,0.500000,2.300000
1,1,4.110264,4.128342,-0.774238,-0.722156,0.500000,2.300000
2,2,0.037168,5.442195,0.043548,-1.272484,0.500000,2.300000
3,3,-3.944222,3.934308,0.795604,-0.786109,0.500000,2.300000
4,4,-5.806222,-0.006170,1.059668,-0.010719,0.500000,2.300000
5,5,-3.912933,-3.884688,0.813998,0.832725,0.500000,2.300000
6,6,0.042009,-5.411026,0.052470,1.285365,0.500000,2.300000
7,7,4.078068,-4.103471,-0.796542,0.726126,0.500000,2.300000
0,0,5.480389,0.005037,-1.066519,-0.000238,0.500000,2.400000
1,1,4.033443,4.057570,-0.768212,-0.707718,0.500000,2.400000
2,2,0.040917,5.318541,0.037483,-1.236532,0.500000,2.400000
3,3,-3.865678,3.857724,0.785440,-0.765835,0.500000,2.400000
4,4,-5.701535,-0.007096,1.046867,-0.009263,0.500000,2.400000
5,5,-3.832698,-3.803419,0.802348,0.812692,0.500000,2.400000
6,6,0.047189,-5.285907,0.051792,1.251187,0.500000,2.400000
7,7,3.998940,-4.032456,-0.791287,0.710153,0.500000,2.400000
0,0,5.376223,0.004846,-1.041659,-0.001913,0.500000,2.500000
1,1,3.957140,3.988056,-0.763025,-0.695145,0.500000,2.500000
2,2,0.044643,5.197821,0.037262,-1.207209,0.500000,2.500000
3,3,-3.788482,3.782853,0.771964,-0.748714,0.500000,2.500000
4,4,-5.598035,-0.007849,1.034998,-0.007529,0.500000,2.500000
5,5,-3.753621,-3.723814,0.790765,0.796048,0.500000,2.500000
6,6,0.052611,-5.163665,0.054225,1.222414,0.500000,2.500000
7,7,3.920248,-3.962802,-0.786921,0.696536,0.500000,2.500000
0,0,5.274706,0.004516,-1.015171,-0.003297,0.500000,2.600000
1,1,3.881768,3.920411,-0.753722,-0.676449,0.500000,2.600000
2,2,0.048511,5.079624,0.038682,-1.181966,0.500000,2.600000
3,3,-3.712824,3.710046,0.756572,-0.728066,0.500000,2.600000
4,4,-5.496151,-0.008483,1.018842,-0.006341,0.500000,2.600000
5,5,-3.676105,-3.646331,0.775167,0.774826,0.500000,2.600000
6,6,0.058389,-5.043909,0.057775,1.197566,0.500000,2.600000
7,7,3.842162,-3.894976,-0.780854,0.678258,0.500000,2.600000
0,0,5.175400,0.004062,-0.993053,-0.004542,0.500000,2.700000
1,1,3.807087,3.854258,-0.746808,-0.661530,0.500000,2.700000
2,2,0.052435,4.963493,0.039233,-1.161310,0.500000,2.700000
3,3,-3.638306,3.638918,0.745180,-0.711283,0.500000,2.700000
4,4,-5.395608,-0.008955,1.005432,-0.004720,0.500000,2.700000
5,5,-3.599794,-3.570658,0.763101,0.756735,0.500000,2.700000
6,6,0.064422,-4.926140,0.060334,1.177694,0.500000,2.700000
7,7,3.764515,-3.828622,-0.776469,0.663539,0.500000,2.700000
0,0,5.078165,0.003476,-0.972357,-0.005856,0.500000,2.800000
1,1,3.733018,3.789455,-0.740692,-0.648031,0.500000,2.800000
2,2,0.056807,4.848919,0.043727,-1.145739,0.500000,2.800000
3,3,-3.564816,3.569306,0.734903,-0.696119,0.500000,2.800000
4,4,-5.296717,-0.008995,0.988905,-0.000393,0.500000,2.800000
5,5,-3.524591,-3.496654,0.752036,0.740040,0.500000,2.800000
6,6,0.070677,-4.810083,0.062549,1.160561,0.500000,2.800000
7,7,3.687267,-3.763605,-0.772481,0.650174,0.500000,2.800000
0,0,4.982968,0.002705,-0.951962,-0.007712,0.500000,2.900000
1,1,3.659534,3.725929,-0.734843,-0.635260,0.500000,2.900000
2,2,0.061007,4.736090,0.041998,-1.128294,0.500000,2.900000
3,3,-3.492086,3.501100,0.727301,-0.682062,0.500000,2.900000
4,4,-5.198891,-0.008965,0.978261,0.000296,0.500000,2.900000
5,5,-3.450545,-3.424129,0.740456,0.725243,0.500000,2.900000
6,6,0.074651,-4.692492,0.039740,1.175917,0.500000,2.900000
7,7,3.612793,-3.702948,-0.744745,0.606567,0.500000,2.900000
0,0,4.889351,0.000964,-0.936178,-0.017408,0.500000,3.000000
1,1,3.586984,3.663691,-0.725493,-0.622381,0.500000,3.000000
2,2,0.065491,4.624835,0.044840,-1.112550,0.500000,3.000000
3,3,-3.420385,3.434347,0.717005,-0.667532,0.500000,3.000000
4,4,-5.101976,-0.008933,0.969148,0.000326,0.500000,3.000000
5,5,-3.377152,-3.353611,0.733935,0.705180,0.500000,3.000000
6,6,0.079074,-4.576489,0.044235,1.160027,0.500000,3.000000
7,7,3.537629,-3.642038,-0.751634,0.609102,0.500000,3.000000
0,0,4.797610,-0.001523,-0.917409,-0.024880,0.500000,3.100000
1,1,3.515335,3.602603,-0.716496,-0.610875,0.500000,3.100000
2,2,0.070024,4.515360,0.045333,-1.094744,0.500000,3.100000
3,3,-3.349511,3.369111,0.708741,-0.652355,0.500000,3.100000
4,4,-5.006089,-0.008828,0.958870,0.001051,0.500000,3.100000
5,5,-3.304743,-3.284904,0.724090,0.687073,0.500000,3.100000
6,6,0.083664,-4.461810,0.045896,1.146787,0.500000,3.100000
7,7,3.462278,-3.581757,-0.753510,0.602814,0.500000,3.100000
0,0,4.707712,-0.004826,-0.898975,-0.033021,0.500000,3.200000
1,1,3.444624,3.542569,-0.707110,-0.600343,0.500000,3.200000
2,2,0.074647,4.407670,0.046226,-1.076902,0.500000,3.200000
3,3,-3.279442,3.305379,0.700694,-0.637319,0.500000,3.200000
4,4,-4.911249,-0.008541,0.948402,0.002863,0.500000,3.200000
5,5,-3.233238,-3.217949,0.715051,0.669553,0.500000,3.200000
6,6,0.088102,-4.348217,0.044375,1.135933,0.500000,3.200000
7,7,3.386928,-3.522330,-0.753505,0.594268,0.500000,3.200000
0,0,4.619476,-0.009172,-0.882359,-0.043469,0.500000,3.300000
1,1,3.374955,3.483500,-0.696687,-0.590683,0.500000,3.300000
2,2,0.080146,4.301309,0.054987,-1.063609,0.500000,3.300000
3,3,-3.210128,3.243133,0.693139,-0.622464,0.500000,3.300000
4,4,-4.818141,-0.007542,0.931085,0.009997,0.500000,3.300000
5,5,-3.162462,-3.152675,0.707757,0.652740,0.500000,3.300000
6,6,0.092040,-4.235475,0.039384,1.127423,0.500000,3.300000
7,7,3.311676,-3.463798,-0.752516,0.585323,0.500000,3.300000
0,0,4.532543,-0.015022,-0.869336,-0.058494,0.500000,3.400000
1,1,3.306521,3.425269,-0.684338,-0.582318,0.500000,3.400000
2,2,0.083888,4.198769,0.037421,-1.025398,0.500000,3.400000
3,3,-3.139391,3.180477,0.707371,-0.626559,0.500000,3.400000
4,4,-4.725746,-0.006488,0.923947,0.010539,0.500000,3.400000
5,5,-3.090516,-3.086541,0.719462,0.661340,0.500000,3.400000
6,6,0.093217,-4.125536,0.011773,1.099387,0.500000,3.400000
7,7,3.236485,-3.406092,-0.751914,0.577060,0.500000,3.400000
0,0,4.444264,-0.021442,-0.882786,-0.064197,0.500000,3.500000
1,1,3.239692,3.367954,-0.668289,-0.573147,0.500000,3.500000
2,2,0.092308,4.097731,0.084202,-1.010381,0.500000,3.500000
3,3,-3.072030,3.119666,0.673605,-0.608108,0.500000,3.500000
4,4,-4.635980,-0.004842,0.897657,0.016454,0.500000,3.500000
5,5,-3.023054,-3.022184,0.674618,0.643572,0.500000,3.500000
6,6,0.099744,-4.017299,0.065268,1.082374,0.500000,3.500000
7,7,3.161462,-3.349153,-0.750229,0.569384,0.500000,3.500000
0,0,4.359646,-0.029390,-0.846183,-0.079482,0.500000,3.600000
1,1,3.178190,3.315430,-0.615024,-0.525244,0.500000,3.600000
