id,gid,x,y,v_x,v_y,radius,time
7,7,5.463404,-5.463222,-0.562872,0.563374,0.500000,0.500000
0,0,7.599816,0.000129,-0.968576,0.000313,0.500000,0.600000
1,1,5.406760,5.406756,-0.605301,-0.605310,0.500000,0.600000
2,2,0.000115,7.584043,0.000278,-1.006753,0.500000,0.600000
3,3,-5.371617,5.371684,0.690358,-0.690195,0.500000,0.600000
4,4,-7.639893,0.000085,0.871578,0.000206,0.500000,0.600000
5,5,-5.366027,-5.366230,0.703887,0.703420,0.500000,0.600000
6,6,0.000000,-7.578303,0.000000,1.020647,0.500000,0.600000
7,7,5.401630,-5.401393,-0.617740,0.618290,0.500000,0.600000
0,0,7.496077,0.000163,-1.037399,0.000336,0.500000,0.700000
1,1,5.341929,5.341924,-0.648311,-0.648320,0.500000,0.700000
2,2,0.000144,7.476214,0.000298,-1.078288,0.500000,0.700000
3,3,-5.297676,5.297761,0.739412,-0.739237,0.500000,0.700000
4,4,-7.546542,0.000107,0.933508,0.000221,0.500000,0.700000
5,5,-5.290637,-5.290890,0.753902,0.753402,0.500000,0.700000
6,6,0.000000,-7.468986,0.000000,1.093169,0.500000,0.700000
7,7,5.335467,-5.335171,-0.661634,0.662223,0.500000,0.700000
0,0,7.386831,0.000198,-1.092457,0.000353,0.500000,0.800000
1,1,5.273657,5.273651,-0.682719,-0.682729,0.500000,0.800000
2,2,0.000176,7.362663,0.000314,-1.135517,0.500000,0.800000
3,3,-5.219810,5.219914,0.778655,-0.778471,0.500000,0.800000
4,4,-7.448237,0.000130,0.983052,0.000233,0.500000,0.800000
5,5,-5.211245,-5.211551,0.793915,0.793388,0.500000,0.800000
6,6,0.000000,-7.353867,0.000000,1.151187,0.500000,0.800000
7,7,5.265792,-5.265434,-0.696749,0.697370,0.500000,0.800000
0,0,7.273181,0.000235,-1.136504,0.000368,0.500000,0.900000
1,1,5.202632,5.202626,-0.710246,-0.710256,0.500000,0.900000
2,2,0.000208,7.244533,0.000326,-1.181299,0.500000,0.900000
3,3,-5.138806,5.138928,0.810049,-0.809858,0.500000,0.900000
4,4,-7.345968,0.000154,1.022688,0.000242,0.500000,0.900000
5,5,-5.128653,-5.129013,0.825924,0.825376,0.500000,0.900000
6,6,0.000000,-7.234107,0.000000,1.197602,0.500000,0.900000
7,7,5.193308,-5.192885,-0.724841,0.725487,0.500000,0.900000
0,0,7.156006,0.000273,-1.171741,0.000379,0.500000,1.000000
1,1,5.129405,5.129398,-0.732267,-0.732277,0.500000,1.000000
2,2,0.000242,7.122740,0.000336,-1.217925,0.500000,1.000000
3,3,-5.055289,5.055431,0.835165,-0.834968,0.500000,1.000000
4,4,-7.240529,0.000179,1.054396,0.000249,0.500000,1.000000
5,5,-5.043500,-5.043917,0.851532,0.850967,0.500000,1.000000
6,6,0.000000,-7.110633,0.000000,1.234734,0.500000,1.000000
7,7,5.118577,-5.118087,-0.747314,0.747980,0.500000,1.000000
0,0,7.036013,0.000312,-1.199931,0.000388,0.500000,1.100000
1,1,5.054417,5.054409,-0.749884,-0.749894,0.500000,1.100000
2,2,0.000276,6.998018,0.000345,-1.247226,0.500000,1.100000
3,3,-4.969763,4.969925,0.855257,-0.855055,0.500000,1.100000
4,4,-7.132552,0.000205,1.079763,0.000255,0.500000,1.100000
5,5,-4.956298,-4.956773,0.872018,0.871440,0.500000,1.100000
6,6,0.000000,-6.984190,0.000000,1.264439,0.500000,1.100000
7,7,5.042047,-5.041489,-0.765293,0.765975,0.500000,1.100000
0,0,6.913765,0.000351,-1.222483,0.000395,0.500000,1.200000
1,1,4.978019,4.978010,-0.763977,-0.763988,0.500000,1.200000
2,2,0.000312,6.870951,0.000351,-1.270667,0.500000,1.200000
3,3,-4.882630,4.882813,0.871331,-0.871125,0.500000,1.200000
4,4,-7.022547,0.000231,1.100056,0.000260,0.500000,1.200000
5,5,-4.867457,-4.867991,0.888407,0.887818,0.500000,1.200000
6,6,0.000000,-6.855369,0.000000,1.288203,0.500000,1.200000
7,7,4.964080,-4.963452,-0.779676,0.780371,0.500000,1.200000
0,0,6.789713,0.000391,-1.240524,0.000401,0.500000,1.300000
1,1,4.900494,4.900484,-0.775252,-0.775263,0.500000,1.300000
2,2,0.000347,6.742009,0.000356,-1.289420,0.500000,1.300000
3,3,-4.794211,4.794415,0.884190,-0.883982,0.500000,1.300000
4,4,-6.910918,0.000257,1.116291,0.000264,0.500000,1.300000
5,5,-4.777305,-4.777899,0.901518,0.900920,0.500000,1.300000
6,6,0.000000,-6.724648,0.000000,1.307214,0.500000,1.300000
7,7,4.884962,-4.884264,-0.791183,0.791888,0.500000,1.300000
0,0,6.664217,0.000432,-1.254957,0.000406,0.500000,1.400000
1,1,4.822067,4.822055,-0.784272,-0.784283,0.500000,1.400000
2,2,0.000383,6.611567,0.000360,-1.304422,0.500000,1.400000
3,3,-4.704763,4.704988,0.894477,-0.894266,0.500000,1.400000
4,4,-6.797990,0.000284,1.129279,0.000267,0.500000,1.400000
5,5,-4.686105,-4.686759,0.912007,0.911402,0.500000,1.400000
6,6,0.000000,-6.592405,0.000000,1.322424,0.500000,1.400000
7,7,4.804923,-4.804153,-0.800388,0.801101,0.500000,1.400000
0,0,6.537567,0.000473,-1.266504,0.000410,0.500000,1.500000
1,1,4.742918,4.742905,-0.791488,-0.791499,0.500000,1.500000
2,2,0.000420,6.479924,0.000364,-1.316423,0.500000,1.500000
3,3,-4.614493,4.614739,0.902707,-0.902494,0.500000,1.500000
4,4,-6.684023,0.000311,1.139669,0.000270,0.500000,1.500000
5,5,-4.594065,-4.594780,0.920398,0.919788,0.500000,1.500000
6,6,0.000000,-6.458946,0.000000,1.334591,0.500000,1.500000
7,7,4.724147,-4.723306,-0.807752,0.808472,0.500000,1.500000
0,0,6.409993,0.000514,-1.275741,0.000413,0.500000,1.600000
1,1,4.663192,4.663178,-0.797260,-0.797272,0.500000,1.600000
2,2,0.000456,6.347322,0.000366,-1.326025,0.500000,1.600000
3,3,-4.523564,4.523831,0.909291,-0.909077,0.500000,1.600000
4,4,-6.569225,0.000338,1.147981,0.000272,0.500000,1.600000
5,5,-4.501354,-4.502130,0.927111,0.926496,0.500000,1.600000
6,6,0.000000,-6.324514,0.000000,1.344325,0.500000,1.600000
7,7,4.642783,-4.641869,-0.813644,0.814369,0.500000,1.600000
0,0,6.281679,0.000556,-1.283131,0.000415,0.500000,1.700000
1,1,4.583004,4.582989,-0.801879,-0.801890,0.500000,1.700000
2,2,0.000493,6.213951,0.000368,-1.333706,0.500000,1.700000
3,3,-4.432108,4.432397,0.914558,-0.914343,0.500000,1.700000
4,4,-6.453761,0.000365,1.154631,0.000273,0.500000,1.700000
5,5,-4.408106,-4.408944,0.932482,0.931863,0.500000,1.700000
6,6,0.000000,-6.189303,0.000000,1.352112,0.500000,1.700000
7,7,4.560947,-4.559961,-0.818357,0.819086,0.500000,1.700000
0,0,6.152775,0.000597,-1.289043,0.000417,0.500000,1.800000
1,1,4.502447,4.502431,-0.805573,-0.805584,0.500000,1.800000
2,2,0.000530,6.079966,0.000370,-1.339851,0.500000,1.800000
3,3,-4.340231,4.340541,0.918772,-0.918555,0.500000,1.800000
4,4,-6.337766,0.000393,1.159951,0.000274,0.500000,1.800000
5,5,-4.314428,-4.315328,0.936778,0.936157,0.500000,1.800000
6,6,0.000000,-6.053469,0.000000,1.358341,0.500000,1.800000
7,7,4.478735,-4.477675,-0.822127,0.822860,0.500000,1.800000
0,0,6.023398,0.000639,-1.293772,0.000418,0.500000,1.900000
1,1,4.421594,4.421577,-0.808529,-0.808540,0.500000,1.900000
2,2,0.000567,5.945490,0.000372,-1.344766,0.500000,1.900000
3,3,-4.248016,4.248349,0.922143,-0.921925,0.500000,1.900000
4,4,-6.221346,0.000420,1.164207,0.000275,0.500000,1.900000
5,5,-4.220406,-4.221369,0.940215,0.939591,0.500000,1.900000
6,6,0.000000,-5.917136,0.000000,1.363325,0.500000,1.900000
7,7,4.396220,-4.395087,-0.825143,0.825879,0.500000,1.900000
0,0,5.893642,0.000681,-1.297556,0.000420,0.500000,2.000000
1,1,4.340505,4.340486,-0.810893,-0.810905,0.500000,2.000000
2,2,0.000605,5.810620,0.000373,-1.348699,0.500000,2.000000
3,3,-4.155532,4.155887,0.924840,-0.924622,0.500000,2.000000
4,4,-6.104585,0.000448,1.167611,0.000276,0.500000,2.000000
5,5,-4.126110,-4.127135,0.942965,0.942339,0.500000,2.000000
6,6,0.000000,-5.780405,0.000000,1.367312,0.500000,2.000000
7,7,4.313465,-4.312257,-0.827557,0.828294,0.500000,2.000000
0,0,5.763584,0.000723,-1.300583,0.000421,0.500000,2.100000
1,1,4.259226,4.259207,-0.812785,-0.812796,0.500000,2.100000
2,2,0.000642,5.675435,0.000373,-1.351845,0.500000,2.100000
3,3,-4.062833,4.063209,0.926997,-0.926778,0.500000,2.100000
4,4,-5.987551,0.000475,1.170335,0.000277,0.500000,2.100000
5,5,-4.031593,-4.032682,0.945164,0.944537,0.500000,2.100000
6,6,0.000000,-5.643355,0.000000,1.370502,0.500000,2.100000
7,7,4.230516,-4.229235,-0.829487,0.830226,0.500000,2.100000
0,0,5.633284,0.000766,-1.303004,0.000421,0.500000,2.200000
1,1,4.177797,4.177776,-0.814298,-0.814310,0.500000,2.200000
2,2,0.000679,5.539999,0.000374,-1.354362,0.500000,2.200000
3,3,-3.969960,3.970358,0.928723,-0.928504,0.500000,2.200000
4,4,-5.870300,0.000503,1.172514,0.000277,0.500000,2.200000
5,5,-3.936901,-3.938052,0.946924,0.946296,0.500000,2.200000
6,6,0.000000,-5.506049,0.000000,1.373053,0.500000,2.200000
7,7,4.147413,-4.146058,-0.831031,0.831772,0.500000,2.200000
0,0,5.502790,0.000808,-1.304941,0.000422,0.500000,2.300000
1,1,4.096246,4.096224,-0.815509,-0.815520,0.500000,2.300000
2,2,0.000717,5.404361,0.000375,-1.356376,0.500000,2.300000
3,3,-3.876950,3.877370,0.930104,-0.929884,0.500000,2.300000
4,4,-5.752874,0.000531,1.174257,0.000278,0.500000,2.300000
5,5,-3.842068,-3.843282,0.948332,0.947703,0.500000,2.300000
6,6,0.000000,-5.368540,0.000000,1.375095,0.500000,2.300000
7,7,4.064186,-4.062757,-0.832267,0.833009,0.500000,2.300000
0,0,5.372141,0.000850,-1.306491,0.000423,0.500000,2.400000
1,1,4.014598,4.014575,-0.816477,-0.816489,0.500000,2.400000
2,2,0.000754,5.268563,0.000375,-1.357987,0.500000,2.400000
3,3,-3.783829,3.784271,0.931208,-0.930989,0.500000,2.400000
4,4,-5.635309,0.000559,1.175652,0.000278,0.500000,2.400000
5,5,-3.747122,-3.748399,0.949458,0.948828,0.500000,2.400000
6,6,0.000000,-5.230867,0.000000,1.376728,0.500000,2.400000
7,7,3.980861,-3.979357,-0.833255,0.833998,0.500000,2.400000
0,0,5.241367,0.000892,-1.307731,0.000423,0.500000,2.500000
1,1,3.932873,3.932848,-0.817252,-0.817264,0.500000,2.500000
2,2,0.000792,5.132635,0.000376,-1.359275,0.500000,2.500000
3,3,-3.690620,3.691084,0.932092,-0.931872,0.500000,2.500000
4,4,-5.517632,0.000587,1.176767,0.000278,0.500000,2.500000
5,5,-3.652086,-3.653426,0.950359,0.949729,0.500000,2.500000
6,6,0.000000,-5.093064,0.000000,1.378034,0.500000,2.500000
7,7,3.897456,-3.895878,-0.834046,0.834789,0.500000,2.500000
0,0,5.110495,0.000935,-1.308723,0.000423,0.500000,2.600000
1,1,3.851086,3.851060,-0.817872,-0.817883,0.500000,2.600000
2,2,0.000829,4.996605,0.000376,-1.360306,0.500000,2.600000
3,3,-3.597340,3.597826,0.932799,-0.932579,0.500000,2.600000
4,4,-5.399866,0.000615,1.177660,0.000279,0.500000,2.600000
5,5,-3.556978,-3.558381,0.951080,0.950449,0.500000,2.600000
6,6,0.000000,-4.955156,0.000000,1.379079,0.500000,2.600000
7,7,3.813988,-3.812336,-0.834679,0.835423,0.500000,2.600000
0,0,4.979544,0.000977,-1.309516,0.000424,0.500000,2.700000
1,1,3.769249,3.769222,-0.818368,-0.818379,0.500000,2.700000
2,2,0.000867,4.860492,0.000376,-1.361131,0.500000,2.700000
3,3,-3.504003,3.504511,0.933365,-0.933144,0.500000,2.700000
4,4,-5.282029,0.000642,1.178374,0.000279,0.500000,2.700000
5,5,-3.461813,-3.463279,0.951656,0.951025,0.500000,2.700000
6,6,0.000000,-4.817164,0.000000,1.379915,0.500000,2.700000
7,7,3.730470,-3.728743,-0.835185,0.835929,0.500000,2.700000
0,0,4.848529,0.001019,-1.310151,0.000424,0.500000,2.800000
1,1,3.687372,3.687345,-0.818764,-0.818776,0.500000,2.800000
2,2,0.000905,4.724312,0.000376,-1.361791,0.500000,2.800000
3,3,-3.410622,3.411152,0.933817,-0.933597,0.500000,2.800000
4,4,-5.164134,0.000670,1.178945,0.000279,0.500000,2.800000
5,5,-3.366601,-3.368130,0.952118,0.951486,0.500000,2.800000
6,6,0.000000,-4.679106,0.000000,1.380584,0.500000,2.800000
7,7,3.646911,-3.645109,-0.835590,0.836334,0.500000,2.800000
0,0,4.717463,0.001062,-1.310659,0.000424,0.500000,2.900000
1,1,3.605464,3.605435,-0.819082,-0.819093,0.500000,2.900000
2,2,0.000942,4.588081,0.000376,-1.362319,0.500000,2.900000
3,3,-3.317204,3.317756,0.934179,-0.933959,0.500000,2.900000
4,4,-5.046194,0.000698,1.179402,0.000279,0.500000,2.900000
5,5,-3.271352,-3.272944,0.952487,0.951855,0.500000,2.900000
6,6,0.000000,-4.540994,0.000000,1.381120,0.500000,2.900000
7,7,3.563319,-3.561443,-0.835913,0.836658,0.500000,2.900000
0,0,4.586356,0.001104,-1.311065,0.000424,0.500000,3.000000
1,1,3.523531,3.523500,-0.819336,-0.819347,0.500000,3.000000
2,2,0.000980,4.451807,0.000376,-1.362741,0.500000,3.000000
3,3,-3.223757,3.224331,0.934469,-0.934248,0.500000,3.000000
4,4,-4.928217,0.000726,1.179768,0.000279,0.500000,3.000000
5,5,-3.176074,-3.177729,0.952782,0.952150,0.500000,3.000000
6,6,0.000000,-4.402839,0.000000,1.381548,0.500000,3.000000
7,7,3.479702,-3.477752,-0.836173,0.836918,0.500000,3.000000
0,0,4.455217,0.001147,-1.311390,0.000424,0.500000,3.100000
1,1,3.441577,3.441545,-0.819539,-0.819550,0.500000,3.100000
2,2,0.001018,4.315499,0.000377,-1.363079,0.500000,3.100000
3,3,-3.130287,3.130883,0.934700,-0.934480,0.500000,3.100000
4,4,-4.810211,0.000754,1.180060,0.000279,0.500000,3.100000
5,5,-3.080772,-3.082491,0.953018,0.952386,0.500000,3.100000
6,6,0.000000,-4.264650,0.000000,1.381890,0.500000,3.100000
7,7,3.396064,-3.394039,-0.836380,0.837125,0.500000,3.100000
0,0,4.324052,0.001189,-1.311650,0.000424,0.500000,3.200000
1,1,3.359607,3.359574,-0.819701,-0.819713,0.500000,3.200000
2,2,0.001055,4.179164,0.000377,-1.363349,0.500000,3.200000
3,3,-3.036798,3.037417,0.934886,-0.934665,0.500000,3.200000
4,4,-4.692182,0.000782,1.180294,0.000279,0.500000,3.200000
5,5,-2.985451,-2.987233,0.953207,0.952575,0.500000,3.200000
6,6,0.000000,-4.126434,0.000000,1.382164,0.500000,3.200000
7,7,3.312410,-3.310310,-0.836546,0.837291,0.500000,3.200000
0,0,4.192866,0.001231,-1.311858,0.000424,0.500000,3.300000
1,1,3.277624,3.277590,-0.819831,-0.819843,0.500000,3.300000
2,2,0.001093,4.042807,0.000377,-1.363565,0.500000,3.300000
3,3,-2.943295,2.943935,0.935034,-0.934813,0.500000,3.300000
4,4,-4.574134,0.000810,1.180481,0.000279,0.500000,3.300000
5,5,-2.890115,-2.891961,0.953358,0.952726,0.500000,3.300000
6,6,0.000000,-3.988195,0.000000,1.382383,0.500000,3.300000
7,7,3.228742,-3.226568,-0.836678,0.837424,0.500000,3.300000
0,0,4.061664,0.001274,-1.312024,0.000424,0.500000,3.400000
1,1,3.195630,3.195595,-0.819935,-0.819947,0.500000,3.400000
2,2,0.001131,3.906433,0.000377,-1.363738,0.500000,3.400000
3,3,-2.849780,2.850442,0.935152,-0.934932,0.500000,3.400000
4,4,-4.456071,0.000838,1.180631,0.000279,0.500000,3.400000
5,5,-2.794768,-2.796676,0.953479,0.952847,0.500000,3.400000
6,6,0.000000,-3.849939,0.000000,1.382559,0.500000,3.400000
7,7,3.145063,-3.142815,-0.836784,0.837530,0.500000,3.400000
0,0,3.930448,0.001316,-1.312157,0.000424,0.500000,3.500000
1,1,3.113628,3.113592,-0.820018,-0.820030,0.500000,3.500000
2,2,0.001168,3.770046,0.000377,-1.363876,0.500000,3.500000
3,3,-2.756255,2.756940,0.935247,-0.935027,0.500000,3.500000
4,4,-4.337995,0.000866,1.180751,0.000279,0.500000,3.500000
5,5,-2.699410,-2.701382,0.953576,0.952943,0.500000,3.500000
6,6,0.000000,-3.711670,0.000000,1.382699,0.500000,3.500000
7,7,3.061376,-3.059053,-0.836869,0.837615,0.500000,3.500000
0,0,3.799222,0.001359,-1.312264,0.000424,0.500000,3.600000
1,1,3.031620,3.031583,-0.820085,-0.820097,0.500000,3.600000
2,2,0.001206,3.633647,0.000377,-1.363987,0.500000,3.600000
3,3,-2.662723,2.663429,0.935323,-0.935102,0.500000,3.600000
4,4,-4.219911,0.000894,1.180847,0.000279,0.500000,3.600000
5,5,-2.604045,-2.606080,0.953653,0.953021,0.500000,3.600000
6,6,0.000000,-3.573388,0.000000,1.382811,0.500000,3.600000
7,7,2.977683,-2.975285,-0.836937,0.837683,0.500000,3.600000
0,0,3.667987,0.001401,-1.312349,0.000424,0.500000,3.700000
1,1,2.949606,2.949568,-0.820138,-0.820150,0.500000,3.700000
2,2,0.001244,3.497239,0.000377,-1.364076,0.500000,3.700000
3,3,-2.569184,2.569913,0.935384,-0.935163,0.500000,3.700000
4,4,-4.101818,0.000922,1.180923,0.000279,0.500000,3.700000
5,5,-2.508673,-2.510771,0.953715,0.953083,0.500000,3.700000
6,6,0.000000,-3.435098,0.000000,1.382901,0.500000,3.700000
7,7,2.893984,-2.891511,-0.836992,0.837738,0.500000,3.700000
0,0,3.536745,0.001444,-1.312417,0.000424,0.500000,3.800000
1,1,2.867588,2.867548,-0.820181,-0.820192,0.500000,3.800000
2,2,0.001281,3.360825,0.000377,-1.364147,0.500000,3.800000
3,3,-2.475641,2.476392,0.935432,-0.935212,0.500000,3.800000
4,4,-3.983720,0.000950,1.180985,0.000279,0.500000,3.800000
5,5,-2.413297,-2.415458,0.953765,0.953132,0.500000,3.800000
6,6,0.000000,-3.296801,0.000000,1.382973,0.500000,3.800000
7,7,2.810280,-2.807733,-0.837035,0.837781,0.500000,3.800000
0,0,3.405498,0.001486,-1.312472,0.000425,0.500000,3.900000
1,1,2.785566,2.785526,-0.820215,-0.820227,0.500000,3.900000
2,2,0.001319,3.224405,0.000377,-1.364203,0.500000,3.900000
3,3,-2.382094,2.382867,0.935471,-0.935251,0.500000,3.900000
4,4,-3.865617,0.000978,1.181034,0.000279,0.500000,3.900000
5,5,-2.317916,-2.320141,0.953804,0.953172,0.500000,3.900000
6,6,0.000000,-3.158498,0.000000,1.383030,0.500000,3.900000
7,7,2.726573,-2.723951,-0.837070,0.837816,0.500000,3.900000
0,0,3.274246,0.001529,-1.312515,0.000425,0.500000,4.000000
1,1,2.703542,2.703500,-0.820242,-0.820254,0.500000,4.000000
2,2,0.001357,3.087980,0.000377,-1.364249,0.500000,4.000000
3,3,-2.288544,2.289339,0.935502,-0.935282,0.500000,4.000000
4,4,-3.747509,0.001006,1.181073,0.000279,0.500000,4.000000
5,5,-2.222533,-2.224821,0.953836,0.953203,0.500000,4.000000
6,6,0.000000,-3.020190,0.000000,1.383076,0.500000,4.000000
7,7,2.642863,-2.640167,-0.837098,0.837844,0.500000,4.000000
0,0,3.142991,0.001571,-1.312550,0.000425,0.500000,4.100000
1,1,2.621516,2.621473,-0.820264,-0.820276,0.500000,4.100000
2,2,0.001394,2.951551,0.000377,-1.364285,0.500000,4.100000
3,3,-2.194991,2.195808,0.935527,-0.935307,0.500000,4.100000
4,4,-3.629399,0.001033,1.181104,0.000279,0.500000,4.100000
5,5,-2.127146,-2.129498,0.953861,0.953229,0.500000,4.100000
6,6,0.000000,-2.881879,0.000000,1.383113,0.500000,4.100000
7,7,2.559151,-2.556380,-0.837120,0.837866,0.500000,4.100000
0,0,3.011734,0.001613,-1.312578,0.000425,0.500000,4.200000
1,1,2.539488,2.539443,-0.820281,-0.820293,0.500000,4.200000
2,2,0.001432,2.815120,0.000377,-1.364314,0.500000,4.200000
3,3,-2.101436,2.102275,0.935547,-0.935327,0.500000,4.200000
4,4,-3.511286,0.001061,1.181129,0.000279,0.500000,4.200000
5,5,-2.031758,-2.034173,0.953881,0.953249,0.500000,4.200000
6,6,0.000000,-2.743565,0.000001,1.383142,0.500000,4.200000
7,7,2.475438,-2.472592,-0.837138,0.837884,0.500000,4.200000
0,0,2.880474,0.001656,-1.312601,0.000425,0.500000,4.300000
1,1,2.457458,2.457413,-0.820295,-0.820307,0.500000,4.300000
2,2,0.001470,2.678686,0.000379,-1.364336,0.500000,4.300000
3,3,-2.007880,2.008741,0.935561,-0.935343,0.500000,4.300000
4,4,-3.393171,0.001089,1.181150,0.000279,0.500000,4.300000
5,5,-1.936369,-1.938846,0.953894,0.953267,0.500000,4.300000
6,6,0.000001,-2.605249,0.000004,1.383164,0.500000,4.300000
7,7,2.391722,-2.388802,-0.837152,0.837898,0.500000,4.300000
0,0,2.749212,0.001698,-1.312618,0.000425,0.500000,4.400000
1,1,2.375427,2.375381,-0.820306,-0.820318,0.500000,4.400000
2,2,0.001508,2.542251,0.000383,-1.364353,0.500000,4.400000
3,3,-1.914323,1.915205,0.935569,-0.935357,0.500000,4.400000
4,4,-3.275054,0.001117,1.181165,0.000280,0.500000,4.400000
5,5,-1.840979,-1.843518,0.953896,0.953283,0.500000,4.400000
6,6,0.000002,-2.466931,0.000015,1.383179,0.500000,4.400000
7,7,2.308006,-2.305011,-0.837163,0.837909,0.500000,4.400000
0,0,2.617948,0.001741,-1.312633,0.000425,0.500000,4.500000
1,1,2.293396,2.293348,-0.820315,-0.820327,0.500000,4.500000
2,2,0.001548,2.405815,0.000400,-1.364363,0.500000,4.500000
3,3,-1.820767,1.821668,0.935563,-0.935373,0.500000,4.500000
4,4,-3.156937,0.001145,1.181178,0.000280,0.500000,4.500000
5,5,-1.745593,-1.748187,0.953865,0.953308,0.500000,4.500000
6,6,0.000008,-2.328613,0.000056,1.383180,0.500000,4.500000
7,7,2.224289,-2.221219,-0.837172,0.837918,0.500000,4.500000
0,0,2.486684,0.001783,-1.312644,0.000425,0.500000,4.600000
1,1,2.211364,2.211315,-0.820322,-0.820334,0.500000,4.600000
2,2,0.001594,2.269379,0.000460,-1.364355,0.500000,4.600000
3,3,-1.727216,1.728128,0.935511,-0.935399,0.500000,4.600000
4,4,-3.038818,0.001173,1.181187,0.000280,0.500000,4.600000
5,5,-1.650221,-1.652850,0.953721,0.953366,0.500000,4.600000
6,6,0.000029,-2.190298,0.000208,1.383142,0.500000,4.600000
7,7,2.140571,-2.137427,-0.837178,0.837925,0.500000,4.600000
0,0,2.355419,0.001826,-1.312652,0.000427,0.500000,4.700000
1,1,2.129331,2.129281,-0.820326,-0.820338,0.500000,4.700000
2,2,0.001662,2.132949,0.000676,-1.364297,0.500000,4.700000
3,3,-1.633686,1.634581,0.935302,-0.935472,0.500000,4.700000
4,4,-2.920699,0.001201,1.181192,0.000280,0.500000,4.700000
5,5,-1.554904,-1.557495,0.953168,0.953552,0.500000,4.700000
6,6,0.000105,-2.052002,0.000765,1.382969,0.500000,4.700000
7,7,2.056853,-2.053634,-0.837181,0.837928,0.500000,4.700000
0,0,2.224153,0.001869,-1.312658,0.000431,0.500000,4.800000
1,1,2.047298,2.047247,-0.820327,-0.820339,0.500000,4.800000
2,2,0.001807,1.996543,0.001450,-1.364067,0.500000,4.800000
3,3,-1.540232,1.541010,0.934533,-0.935707,0.500000,4.800000
4,4,-2.802580,0.001229,1.181188,0.000280,0.500000,4.800000
5,5,-1.459792,-1.462075,0.951120,0.954203,0.500000,4.800000
6,6,0.000387,-1.913769,0.002813,1.382322,0.500000,4.800000
7,7,1.973135,-1.969842,-0.837176,0.837925,0.500000,4.800000
0,0,2.092887,0.001914,-1.312660,0.000445,0.500000,4.900000
1,1,1.965266,1.965214,-0.820320,-0.820332,0.500000,4.900000
2,2,0.002229,1.860217,0.004221,-1.363253,0.500000,4.900000
3,3,-1.447056,1.447359,0.931768,-0.936511,0.500000,4.900000
4,4,-2.684464,0.001257,1.181161,0.000280,0.500000,4.900000
5,5,-1.365428,-1.366425,0.943637,0.956500,0.500000,4.900000
6,6,0.001415,-1.775768,0.010285,1.380012,0.500000,4.900000
7,7,1.889420,-1.886051,-0.837154,0.837903,0.500000,4.900000
0,0,1.961621,0.001962,-1.312655,0.000488,0.500000,5.000000
