id,gid,x,y,v_x,v_y,radius,time
2,1,-2.861572,0.000000,-1.296071,0.000000,0.750000,2.600000
0,0,-6.008751,-1.064129,1.296848,-0.010013,0.750000,2.700000
1,0,-6.008751,1.064129,1.296848,0.010013,0.750000,2.700000
2,1,-2.991257,0.000000,-1.296857,0.000000,0.750000,2.700000
0,0,-5.879003,-1.065061,1.297476,-0.009328,0.750000,2.800000
1,0,-5.879003,1.065061,1.297476,0.009328,0.750000,2.800000
2,1,-3.121006,0.000000,-1.297485,0.000000,0.750000,2.800000
0,0,-5.749206,-1.065931,1.297978,-0.008697,0.750000,2.900000
1,0,-5.749206,1.065931,1.297978,0.008697,0.750000,2.900000
2,1,-3.250805,0.000000,-1.297988,0.000000,0.750000,2.900000
0,0,-5.619368,-1.066743,1.298378,-0.008117,0.750000,3.000000
1,0,-5.619368,1.066743,1.298378,0.008117,0.750000,3.000000
2,1,-3.380643,0.000000,-1.298388,0.000000,0.750000,3.000000
0,0,-5.489500,-1.067502,1.298673,-0.007594,0.750000,3.100000
1,0,-5.489500,1.067502,1.298673,0.007594,0.750000,3.100000
2,1,-3.510509,0.000000,-1.298656,0.000000,0.750000,3.100000
0,0,-5.359654,-1.068238,1.298460,-0.007352,0.750000,3.200000
1,0,-5.359654,1.068238,1.298460,0.007352,0.750000,3.200000
2,1,-3.640306,0.000000,-1.297975,0.000000,0.750000,3.200000
0,0,-5.230535,-1.069392,1.291190,-0.011544,0.750000,3.300000
1,0,-5.230535,1.069392,1.291190,0.011544,0.750000,3.300000
2,1,-3.768629,0.000000,-1.283229,0.000000,0.750000,3.300000
0,0,-5.111542,-1.077938,1.189929,-0.085456,0.750000,3.400000
1,0,-5.111542,1.077938,1.189929,0.085456,0.750000,3.400000
2,1,-3.876684,0.000000,-1.080543,0.000000,0.750000,3.400000
0,0,-5.039564,-1.127664,0.719781,-0.497264,0.750000,3.500000
1,0,-5.039564,1.127664,0.719781,0.497264,0.750000,3.500000
2,1,-3.922238,0.000000,-0.455543,0.000000,0.750000,3.500000
0,0,-5.011322,-1.222039,0.282428,-0.943747,0.750000,3.600000
1,0,-5.011322,1.222039,0.282428,0.943747,0.750000,3.600000
2,1,-3.905292,0.000000,0.169457,0.000000,0.750000,3.600000
0,0,-5.023579,-1.364016,-0.122572,-1.419773,0.750000,3.700000
1,0,-5.023579,1.364016,-0.122572,1.419773,0.750000,3.700000
2,1,-3.825846,0.000000,0.794457,0.000000,0.750000,3.700000
0,0,-5.015409,-1.486052,0.081695,-1.220362,0.750000,3.800000
1,0,-5.015409,1.486052,0.081695,1.220362,0.750000,3.800000
2,1,-3.772258,0.000000,0.535886,0.000000,0.750000,3.800000
0,0,-4.984581,-1.584802,0.308283,-0.987500,0.750000,3.900000
1,0,-4.984581,1.584802,0.308283,0.987500,0.750000,3.900000
2,1,-3.752004,0.000000,0.202541,0.000000,0.750000,3.900000
0,0,-4.934614,-1.663581,0.499672,-0.787787,0.750000,4.000000
1,0,-4.934614,1.663581,0.499672,0.787787,0.750000,4.000000
2,1,-3.760455,0.000000,-0.084511,0.000000,0.750000,4.000000
0,0,-4.869112,-1.725994,0.655019,-0.624131,0.750000,4.100000
1,0,-4.869112,1.725994,0.655019,0.624131,0.750000,4.100000
2,1,-3.792331,0.000000,-0.318760,0.000000,0.750000,4.100000
0,0,-4.791162,-1.775232,0.779502,-0.492378,0.750000,4.200000
1,0,-4.791162,1.775232,0.779502,0.492378,0.750000,4.200000
2,1,-3.843000,0.000000,-0.506692,0.000000,0.750000,4.200000
0,0,-4.703328,-1.814072,0.878334,-0.388405,0.750000,4.300000
1,0,-4.703328,1.814072,0.878334,0.388405,0.750000,4.300000
2,1,-3.908564,0.000000,-0.655639,0.000000,0.750000,4.300000
0,0,-4.607725,-1.845012,0.956034,-0.309401,0.750000,4.400000
1,0,-4.607725,1.845012,0.956034,0.309401,0.750000,4.400000
2,1,-3.985780,0.000000,-0.772160,0.000000,0.750000,4.400000
0,0,-4.506040,-1.870370,1.016854,-0.253577,0.750000,4.500000
1,0,-4.506040,1.870370,1.016854,0.253577,0.750000,4.500000
2,1,-4.072058,0.000000,-0.862781,0.000000,0.750000,4.500000
0,0,-4.399486,-1.892177,1.065537,-0.218066,0.750000,4.600000
1,0,-4.399486,1.892177,1.065537,0.218066,0.750000,4.600000
2,1,-4.165599,0.000000,-0.935410,0.000000,0.750000,4.600000
0,0,-4.288776,-1.911744,1.107097,-0.195675,0.750000,4.700000
1,0,-4.288776,1.911744,1.107097,0.195675,0.750000,4.700000
2,1,-4.265480,0.000000,-0.998811,0.000000,0.750000,4.700000
0,0,-4.174314,-1.929248,1.144626,-0.175039,0.750000,4.800000
1,0,-4.174314,1.929248,1.144626,0.175039,0.750000,4.800000
2,1,-4.371297,0.000000,-1.058164,0.000000,0.750000,4.800000
0,0,-4.056546,-1.943986,1.177674,-0.147378,0.750000,4.900000
1,0,-4.056546,1.943986,1.177674,0.147378,0.750000,4.900000
2,1,-4.482473,0.000000,-1.111767,0.000000,0.750000,4.900000
0,0,-3.936108,-1.955235,1.204385,-0.112492,0.750000,5.000000
1,0,-3.936108,1.955235,1.204385,0.112492,0.750000,5.000000
2,1,-4.597999,0.000000,-1.155259,0.000000,0.750000,5.000000
0,0,-3.813654,-1.962832,1.224535,-0.075967,0.750000,5.100000
1,0,-3.813654,1.962832,1.224535,0.075967,0.750000,5.100000
